fact_id,campaign_id,customer_id,channel_id,record_date,device,country,impressions,clicks,conversions,spend,revenue
148413,1402,2468,1,5-Oct-21,Desktop,U.K.,17307,755,33,878.85,1989.8
148414,1925,2748,4,24-01-2024,Desktop,India,10141,208,2,108.55,180.39
148415,847,473,12,6/30/2019,Desktop,Mexico,461,530,0,3.99,0
148416,4462,2271,6,7/10/2020,TABLET,Italy,44173,228,2,252.07,131.88
148417,3373,,11,29-Apr-24,mobile,Saudi Arabia,1546,123,9,13.25,695.67
148418,1886,5358,2,10/10/2019,Mobile,Australia,8134,120,3,110.83,181.42
148419,763,972,8,10-Jan-19,Desktop,Germany,5086,122,1,104.56,30.88
148420,2929,256,12,19-09-2022,Desktop,United States,332,12,0,7.93,0
148421,3757,2572,6,10-Sep-20,Tablet,Australia,192,2,0,1.66,0
148422,4552,4419,13,6/3/2023,Mobile,United States,701,26,0,0.4,0
148423,3012,4504,14,4/17/2023,,United States,1811,43,2,0.61,365.18
148424,2959,1520,5,1/7/2024,Desktop,  Germany  ,417,2,0,8.12,0
148425,2889,4872,1,5/9/2021,Smartphone,Canada,275,5,0,6.88,0
148426,4871,427,11,5/4/2020,Desktop,Canada,1060,43,1,4.24,101.82
148427,903,8176,2,10/19/2022,Mobile,Britain,1428,24,0,26.39,0
148428,3330,1881,14,24-May-24,Desktop,United Kingdom,30053,1219,36,28.37,6343
148429,2744,1817,14,28-Apr-23,Mobile,Saudi Arabia,939,31,1,0.51,83.18
148430,1305,3004,10,24-11-2022,Desktop,Germany,8991,25,0,8.67,0
148431,1414,4461,5,23-Sep-21,Mobile,United States,641,3,0,8.39,
148432,425,1126,2,3/20/2023,Desktop,Mexico,3837,50,1,55.73,117.38
148433,2141,4143,9,12/12/2022,Mobile,United Kingdom,7599,140,3,89.22,427.67
148434,2251,5073,12,9-Feb-22,Mobile,Canada,203,4,0,1.66,0
148435,4187,3457,9,1/16/2024,Tablet,U.S.A.,653,9,0,4.48,0
148436,2545,2204,6,11/16/2022,Mobile,  Saudi Arabia  ,5506,63,0,68.42,0
148437,4678,1025,3,8/11/2021, Mobile,Spain,7644,7695,1,66.24,88.25
148438,2893,4083,12,1/28/2022,Mobile,Saudi Arabia,1532,25,0,15.61,0
148439,959,4082,7,6/23/2021,Desktop,Philippines,2101,47,1,39.42,69.77
148440,1947,3336,7,1/10/2022,Desktop,United States,89,1,0,0.98,0
148441,1528,1954,4,27-05-2019,Smartphone,United Kingdom,11648,286,6,0,384.95
148442,1787,1166,12,6/24/2019,Mobile,United Arab Emirates,2276,61,2,33.15,269.89
148443,3535,4297,1,7/8/2021,Mobile,Mexico,379,12,0,10.98,0
148444,3570,247,4,5/29/2022,tablet,United Kingdom,783,13,0,8.82,0
148445,1408,60,3,8/24/2020,Tablet,Germany,6109,48,1,61.06,48.65
148446,1388,113,5,10/15/2021,Mobile,Japan,491,1,0,2.88,0
148447,2195,4754,1,6/6/2023,desktop,Saudi Arabia,550,21,0,24.27,0
148448,3856,81,7,13-Oct-20,Mobile,Egypt,168,1,8,0.62,0
148449,2106,3359,2,8-Jun-20,Mobile,  United States  ,2326,23,1,20,56.26
148450,2121,1470,14,20-Aug-20,Desktop,Mexico,2462,95,5,2.06,596.97
148451,2336,1878,15,10/21/2024,mobile,Germany,691,5,0,4.16,0
148452,3603,3699,13,3/4/2024,Mobile,France,8139,375,11,6.66,2013.81
148453,1383,3594,12,7/16/2019, Mobile,Spain,2886,63,2,38.98,180.88
148454,4211,2687,12,2-Jan-24,Mobile,Philippines,210,5,0,2.85,0
148455,396,174,12,3/14/2022,Mobile,Canada,7388,184,7,94.81,1470.75
148456,2613,4053,13,12-Nov-23,Desktop,India,4753,308,13,3.89,2020.98
148457,477,2765,5,1-Sep-20,PC,Italy,812,3,0,8.17,0
148458,3339,1772,4,9/24/2022,Mobile,Japan,9871,200,4,167.43,249.84
148459,4776,4669,8,11/7/2023,Mobile,Australia,844,11,0,7.08,
148460,4852,2181,6,4/11/2022,Mobile,Germany,1208,9,0,7.62,0
148461,3693,2353,3,1/30/2019,Tablet,Italy,5393,61,1,54.22,36.86
148462,4856,1699,4,7-Jan-25,Tablet,United States,1553,23,0,9.12,0
148463,938,4817,11,23-Feb-24,Desktop,,5326,287,18,26.64,1039.23
148464,277,355,1,28-12-2023,Mobile,U.K.,4538,138,7,158.92,968.4
148465,3265,4697,1,10/13/2021,Mobile,United Kingdom,15652,635,16,810.27,630.76
148466,1526,2434,14,9/23/2019,Mobile,United Kingdom,1157,40,1,0.87,107.7
148467,4661,1120,2,7/7/2024,Desktop,Indonesia,701,10,0,10.94,0
148468,3,4057,7,5/16/2021, Mobile,Italy,2540,33,0,31.06,0
148469,2179,,14,28-04-2023,Mobile,Germany,2959,89,3,1.7,
148470,2990,2783,8,13-12-2021,Mobile,Japan,6901,98,1,62.2,74.41
148471,4342,2200,2,2/7/2021,Tablet,Italy,964,17,0,13.61,0
148472,3370,4501,13,11/17/2022,mobile ,Italy,1333,50,0,0.89,0
148473,3604,834,12,29-04-2024,Desktop,Australia,11773,253,8,179.57,600.94
148474,1616,4678,7,24-Dec-23,Mobile,Netherlands,1273,10,0,5.75,0
148475,2977,1962,10,9/25/2024,Mobile,Egypt,194,0,0,0,
148476,701,4382,5,4/21/2020,Desktop,united states,3500,18,0,72.2,0
148477,168,579,12,2/1/2025, Tablet ,Netherlands,1041,22,0,12.96,0
148478,2754,2814,2,5/6/2023,Tablet,Australia,2069,16,0,11.95,0
148479,8386,3083,6,28-05-2020,Mobile,Canada,4036,40,0,32.49,0
148480,2975,51,11,23-Dec-23,Desktop,Germany,3577,219,15,19.45,1506.51
148481,2896,2446,13,2-Oct-22,Desktop,Netherlands,2713,186,3,4.13,318.2
148482,1414,1070,5,12/10/2021,Mobile,United States,1573,7,0,27.88,0
148483,2965,314,5,8/12/2019,PC,united states,1544,11,0,39.36,0
148484,884,1859,1,27-10-2019,Desktop,Canada,2602,78,2,113.99,260.63
148485,2896,430,13,11/1/2022,Desktop,UK,1089,71,1,1.31,149.69
148486,257,2793,14,10/12/2019,Mobile,Mexico,7149,95,4,2.16,
148487,4137,2110,10,3/4/2024,Desktop,Spain,1311,4,0,0.98,0
148488,4971,2070,1,1/11/2020,Mobile,Italy,3947,106,5,158.08,463.68
148489,2343,1588,1,5/8/2020,mobile,United States,1538,54,2,60.45,290.91
148490,1930,4044,10,5/19/2022, Mobile,United Kingdom,943,3,0,1.33,0
148491,3313,3403,2,11/19/2024,Desktop,Italy,920,11,0,10.92,0
148492,1767,2949,12,5-Jun-22,Tablet,Netherlands,185,4,0,1.86,
148493,2026,2726,6,27-03-2024,Tablet,United Kingdom,1709,14,0,16.58,0
148494,3234,1820,11,3/28/2024,Mobile,Australia,1479,1667,5,6.27,431.99
148495,615,1733,9,10-Jun-20,Desktop,Netherlands,10449,126,1,56.67,175.16
148496,3115,4672,12,9/22/2019,Mobile,France,3843,70,3,36.02,309.08
148497,68,,5,7/18/2022,Mobile,United Kingdom,2972,19,0,49.52,0
148498,4919,3793,1,2/9/2024,Mobile,Mexico,2348,55,2,45.63,129.12
148499,1941,3046,14,9/30/2020,PC,U.K.,14197,311,16,6.36,1410.26
148500,996,4868,7,25-Sep-19,Mobile,United Kingdom,5124,68,1,59.86,98.45
148501,1564,3021,5,6-May-21,Mobile,France,878,4,0,14.56,0
148502,1950,2571,6,6/22/2022,Mobile,US,195,2,0,2.22,0
148503,2718,2098,5,2/10/2020,Mobile,Brazil,2830,12,0,32.16,0
148504,837,1260,11,12-May-19,Tablet,France,3923,103,7,9.3,1048.24
148505,3106,940,10,6/25/2021,Desktop,Brazil,340,1,0,0.41,0
148506,3072,3567,3,17-Feb-21,Desktop,United States,906,1317,0,18.48,0
148507,1262,468,14,11/20/2019,Mobile,France,4033,98,0,1.56,0
148508,4763,3493,12,17-Sep-19,Desktop,Spain,3373,125,6,67.55,466.9
148509,3515,3483,4,9/4/2021,PC,Mexico,297,4,0,2.67,0
148510,3334,1412,11,10/4/2022,Mobile,Australia,2725,169,7,17.6,656.22
148511,4489,623,12,4/1/2021,Mobile,United Arab Emirates,321,6,0,4.23,0
148512,2564,317,7,12/8/2022,desktop,Brazil,1171,8,0,6.97,0
148513,238,9,6,9/16/2023,TABLET,United States,2144,22,0,23.22,0
148514,2035,3762,2,26-Aug-21,Mobile,Egypt,2925,26,0,23.41,0
148515,1759,3068,3,15-01-2024,Desktop,India,1140,9,0,8.87,0
148516,2309,3777,14,2/5/2024,Mobile,Japan,2491,82,5,1.37,562.48
148517,3410,3260,11,5/1/2024,Mobile,France,7039,350,12,42.91,1498.02
148518,2323,4329,1,14-Jul-22,Mobile,  Brazil  ,2283,68,2,81.31,104.42
148519,3399,4674,5,21-Jun-20, Desktop,United Kingdom,1399,10,0,32.13,0
148520,3290,3624,9,6-Feb-23,Desktop,Nigeria,1354,23,0,10.03,0
148521,1492,2174,2,10-Apr-23,mobile ,France,1268,14,0,13.27,0
148522,4988,975,3,11-Feb-21,Mobile,Brazil,1470,19,0,15.07,0
148523,2522,3015,8,1/16/2019,Desktop,United Arab Emirates,3277,60,0,47.81,0
148524,801,1113,11,3-Sep-19,Mobile,India,1583,52,0,5.73,0
148525,3615,4687,9,24-Mar-22,Mobile,India,2491,56,0,25.84,0
148526,2442,4354,10,3/30/2020,Tablet,Germany,224,0,0,0,0
148527,4707,1269,2,16-Apr-24,Mobile,Saudi Arabia,107,1,0,0.94,0
148528,3418,4278,13,4-Aug-21,Mobile,United Arab Emirates,4545,180,4,3.35,207.6
148529,4817,3489,7,8/8/2020,Mobile,United Kingdom,2525,27,0,23.75,
148530,3936,4315,9,3-Apr-24,Mobile,Brazil,987,14,0,5.98,0
148531,1110,508,7,8/26/2023,MOBILE,Canada,1593,25,0,20.95,0
148532,2930,4214,9,11/29/2021, Mobile,  Australia  ,32659,582,19,305.06,1414.77
148533,2178,3088,14,14-12-2019,Mobile,United Kingdom,4494,140,6,2.69,556.63
148534,2545,1495,6,10-Nov-22,Desktop,Japan,1192,9,0,9.69,0
148535,4416,2133,1,,Smartphone,Brazil,3972,101,4,108.79,350.15
148536,1162,1165,14,8/15/2022,PC,United States,1960,71,4,1.3,598.54
148537,2614,2526,4,6-Jun-23,desktop,US,835,12,0,8.04,0
148538,1134,747,11,6/29/2024, Mobile,Mexico,962,30,0,2.59,0
148539,1292,1047,9,11/4/2019,Mobile,Italy,536,7,0,2.99,0
148540,3983,674,6,4-Nov-19,Desktop,  Philippines  ,3559,33,0,26.32,0
148541,787,1942,2,7/2/2019,Mobile,Germany,6362,70,2,63.78,127.97
148542,2652,,15,7/3/2019,mobile,Indonesia,3143,52,1,42.17,81.1
148543,2839,445,11,15-Mar-19,Mobile,France,3745,183,8,19.84,769.42
148544,1704,1896,11,12/11/2022,Mobile,US,6535,241,12,27.07,
148545,774,,11,5/1/2019,Mobile,United Kingdom,2780,71,0,6.71,0
148546,1543,4381,14,28-Oct-24,Mobile,USA,9250,99,5,2.24,635.03
148547,2179,204,14,19-May-23,Desktop,United States,15829,572,36,11.6,2295.31
148548,860,1382,2,12-Nov-19,Desktop,France,2469,37,1,31.21,57.6
148549,2384,9985,12,3/29/2020,Mobile,US,2405,64,1,42.1,80.86
148550,2176,4823,12,6/7/2024,mobile,France,2453,61,2,22.23,99.07
148551,4986,5104,7,2/2/2019,Tablet,India,690,4,0,3.76,0
148552,309,4201,4,19-Jun-20,PC,Netherlands,370,4,0,2.65,0
148553,3319,2818,1,2/20/2021,Mobile,Nigeria,1065,28,1,39.34,210
148554,1149,3775,5,12/25/2020,Desktop,Brazil,1581,9,0,32.78,0
148555,3309,2427,7,4-Oct-23,Desktop,Egypt,1136,14,0,11.65,0
148556,4999,1775,11,26-May-21,Mobile,France,636,27,1,2.13,199.41
148557,3605,1942,12,12-Mar-20,Mobile,United States,394,6,0,3.13,0
148558,56,4311,14,11/23/2023,Desktop,United Arab Emirates,2565,61,3,1.07,310.48
148559,3205,4443,3,10/12/2022,PC,Indonesia,2735,45,1,40.6,71.75
148560,1110,3371,7,8/1/2023,Mobile,United Arab Emirates,762,13,0,12.24,0
148561,1608,7924,9,10/15/2024,Mobile,Philippines,639,10,0,5.22,0
148562,1131,2735,5,7-Mar-21,mobile,Netherlands,3184,3470,0,69.84,0
148563,5032,3533,15,15-Jan-23,Desktop,Japan,1827,56,1,48.56,116.93
148564,3740,1631,10,18-Mar-24,Mobile,  France  ,3142,13,0,5.37,0
148565,4092,1473,14,7/26/2023,Mobile,Mexico,1585,40,0,0.77,
148566,2506,4824,7,5/10/2020,Desktop,Brazil,1090,21,0,14.76,0
148567,4130,3667,4,21-Apr-24,Desktop,  Brazil  ,566,16,0,11.89,0
148568,4871,5132,11,4/4/2020,Mobile,India,1216,56,4,6.04,295
148569,3745,1858,7,8/15/2020,Desktop,Egypt,4923,57,1,46.92,84.67
148570,2217,5138,11,10/25/2020,PC,United Kingdom,2755,91,5,11.65,278.14
148571,580,4894,6,23-May-20,TABLET,Australia,9226,47,0,49.96,0
148572,1852,4114,8,25-Feb-21,Desktop,Japan,9038,33,0,26.32,0
148573,864,4123,2,4/30/2019,Desktop,Germany,4709,73,1,63.71,76.04
148574,2525,318,13,22-03-2021,DESKTOP,US,2194,144,6,2.93,782.51
148575,1759,1309,3,10-Jan-24,Desktop,USA,1910,24,0,23.08,0
148576,4998,245,2,12/2/2020,Desktop,Britain,1076,14,0,13.04,0
148577,28,1130,5,2/3/2019,Mobile,Germany,196,1,0,3.55,0
148578,4785,490,6,11/4/2020,Mobile,Mexico,826,6,0,5.97,0
148579,4747,1437,15,12/12/2020,Smartphone,Italy,967,7,0,3.78,0
148580,3282,3833,3,6/6/2020,Tablet,United States,9935,71,1,86.39,99.89
148581,2896,4330,13,9/19/2022,Mobile,Germany,18269,814,38,14.88,2715.03
148582,2036,299,2,11/11/2023,MOBILE,Saudi Arabia,2992,66,1,60.6,63.44
148583,32,2703,9,13-11-2019,Mobile,Egypt,1103,21,0,9.13,0
148584,2016,1159,7,7/21/2019,Tablet,United Kingdom,2558,13,0,9.8,0
148585,3237,1657,6,23-Mar-20,Mobile,United States,7795,71,1,81.18,60.46
148586,3088,3809,5,3-Mar-22,Mobile,United Arab Emirates,2889,11,0,31.84,0
148587,1746,825,1,1/23/2020,Mobile,Nigeria,141,5,0,5.68,0
148588,4616,3517,14,2/10/2022,Desktop,  Germany  ,5499,128,7,2.02,1062.31
148589,1930,3827,10,5/19/2022,Tablet,Indonesia,387,1,0,0.42,
148590,4598,2257,12,10-Jul-19,Mobile,United Kingdom,2959,65,2,37.08,186.11
148591,1616,1008,7,29-Dec-23,Mobile,France,25221,178,1,112.47,49.15
148592,1162,1685,14,8-Aug-22,Smartphone,Saudi Arabia,625,21,0,0.36,0
148593,2577,5004,2,11/7/2020,Mobile,United States,9661,104,3,96.54,183.86
148594,56,451,14,11/25/2023,Mobile,Philippines,327,9,0,0.12,0
148595,1935,1908,14,7/3/2022,Mobile,France,185,6,0,0.11,0
148596,3300,3168,14,7/9/2022,Mobile,United States,593,21,0,0.5,
148597,374,5033,3,11/7/2022,Mobile,India,14365,176,3,176.84,307.5
148598,2121,1968,14,7/3/2020,Mobile,Australia,1234,33,48,0.78,0
148599,78,4292,3,5-Jul-20,Mobile,  Nigeria  ,672,3,0,2.76,0
148600,4602,1543,4,4/5/2024,Desktop,Germany,5655,138,2,81.78,118.88
148601,1378,2355,3,29-Feb-20,Desktop,Australia,3960,40,0,47.55,0
148602,2176,2556,12,10-Jun-24,Mobile,South Africa,4696,119,4,72.87,371.97
148603,3410,2999,11,27-Dec-23,Tablet,Brazil,1285,59,3,4.59,355.83
148604,2575,4325,7,10-Aug-22,Desktop,Mexico,1453,23,0,22.71,0
148605,77,4863,3,15-May-24,Desktop,United States,466,7,0,5.68,0
148606,2954,202,10,10/30/2023,Desktop,Mexico,4240,15,0,6.5,0
148607,2227,3194,7,20-06-2022,Desktop,JAPAN,1741,14,0,12.27,0
148608,3467,3747,5,2-Nov-21,Mobile,United States,1954,5,0,15.87,0
148609,642,4371,9,10-Jan-22,mobile,UK,2927,45,1,24.68,109.65
148610,3398,4671,14,28-08-2023,Mobile,UNITED STATES,6520,170,4,3.67,1206.44
148611,1134,1686,11,7/2/2024,Desktop,  United States  ,1481,94,0,10.54,0
148612,4217,4040,5,5/16/2020,mobile ,U.S.A.,1850,8,0,33.68,0
148613,863,1890,1,3/8/2019,Mobile,Egypt,3651,115,3,167.45,334.01
148614,3038,2132,3,12/4/2023,Mobile,UK,2157,35,0,27.91,0
148615,2983,4503,7,1-Jul-24,Mobile,  United Kingdom  ,748,8,0,7.89,0
148616,435,4570,10,23-Mar-20,Desktop,Mexico,672,2,0,0.83,0
148617,836,2793,9,18-07-2020,mobile,United States,12999,272,4,165.93,
148618,4583,841,12,4/10/2021,Desktop,Spain,1153,38,0,21.8,0
148619,2896,599,13,10/13/2022,Desktop,United Kingdom,855,45,1,0.78,55.23
148620,2641,4458,2,26-Feb-24,tablet,Brazil,309,1,0,0.57,0
148621,2990,3428,8,2-Jan-22,desktop,Canada,159,1,0,0.72,0
148622,83,1130,3,10/1/2022,Mobile,Australia,639,5,0,5.45,0
148623,1133,2488,15,1/28/2022,Mobile,Brazil,516,10,0,8.58,0
148624,2291,791,14,1-Jun-20,Mobile,United States,1266,20,0,0.39,0
148625,3234,2659,11,20-04-2024,Mobile,United Kingdom,1692,63,4,6.85,335.51
148626,2836,2870,8,2/29/2020,Mobile,United States,1186,17,1,0,0
148627,4856,,4,10/12/2024,Mobile,Egypt,2369,60,0,51.79,0
148628,180,2142,6,3/1/2021,Desktop,United States,300,4,6,4.27,0
148629,5068,75,1,10/31/2022,Smartphone,France,178,5,0,6.03,0
148630,4427,3550,7,7/4/2024, Mobile,Canada,4740,39,0,33.57,0
148631,1882,4397,2,5/1/2019,Desktop,Australia,2250,42,0,46.13,0
148632,2386,468,14,7/4/2024,Mobile,Mexico,2696,76,2,1.7,282.97
148633,249,1377,11,6/29/2023,Mobile,Mexico,73,2,0,0.2,0
148634,1929,2124,7,4/10/2024,Mobile,UNITED KINGDOM,1665,19,0,13.16,0
148635,2578,1803,14,21-Oct-24, Mobile,Netherlands,941,13,0,0.17,0
148636,5739,,15,8/16/2024,Desktop,UNITED STATES,1866,53,1,53.18,183.17
148637,1295,2592,15,2/25/2019,Mobile,Brazil,1319,33,1,28.59,86.8
148638,2306,3254,6,1/5/2020,Desktop,Germany,781,8,0,8.5,0
148639,1220,4629,15,6/22/2024,Mobile,South Africa,376,5,0,3.2,0
148640,1852,1827,8,2/21/2021,Desktop,United States,374,5,0,3.08,
148641,2305,5071,7,4/2/2021,Tablet,Germany,7840,92,1,58.27,44.1
148642,13,5079,8,25-Aug-21,Desktop,Nigeria,696,8,0,5.36,0
148643,2106,2210,2,5/6/2020,Smartphone,France,19758,315,8,410.47,
148644,5076,2760,4,3/12/2021,Desktop,France,1567,30,0,21,0
148645,4995,2049,15,2-Sep-19,Mobile,India,4957,90,1,68.97,145.33
148646,3395,1678,4,5-Jan-23,Mobile,United States,4654,87,1,56.79,54.32
148647,3309,1516,7,8/19/2023,DESKTOP,Germany,508,7,0,4.88,0
148648,1516,4159,10,2/10/2020,Desktop,Egypt,424,1,0,0.43,0
148649,4622,3910,15,16-11-2021,Tablet,Germany,1455,24,0,16.88,0
148650,324,2022,5,12/23/2022,Desktop,BRAZIL,927,4,0,15.92,0
148651,3035,499,9,30-May-24,Mobile,Indonesia,3793,60,0,24.4,0
148652,468,2716,10,26-Jan-20,Desktop,Indonesia,201,1,0,0.39,0
148653,2417,4560,9,12-Jun-24,Desktop,Germany,805,20,0,11.12,0
148654,3186,1660,3,8-Sep-20,Desktop,India,5883,70,2,81.75,153.23
148655,2309,1139,14,1/9/2024,,Brazil,3253,40,1,0.85,49.04
148656,904,2188,9,1/8/2021,Desktop,Philippines,3964,87,2,48.91,127.11
148657,2703,3787,10,24-Jan-25,Mobile,Netherlands,625,2,0,0.86,0
148658,3005,4447,9,3/23/2020, Mobile,India,2587,57,1,24.43,95.26
148659,4753,4451,1,3/28/2024,Smartphone,Canada,4820,136,7,0,273.07
148660,618,4256,14,6/9/2019,Mobile,UK,2211,66,2,1.07,356.91
148661,4683,3290,10,30-06-2019, Desktop,United States,6473,28,0,12.6,0
148662,957,4572,4,8-Oct-24,Mobile,Canada,190162,83,1,3171.984183,116.27
148663,3728,2766,6,20-04-2023,PC,Philippines,7339,62,0,71.28,0
148664,5039,3874,13,2/9/2022,Mobile,India,825,22,0,0.45,0
148665,2219,842,12,11/19/2020,desktop,Saudi Arabia,6228,162,7,84.44,868.84
148666,2870,4,14,29-May-22,Mobile,Australia,140,4,0,0.09,0
148667,2561,4091,7,22-02-2023,MOBILE,India,5526,61,2,57.1,225.44
148668,4142,1350,15,16-Sep-23,Mobile,United States,3096,61,0,57.63,0
148669,221,982,8,27-Feb-21,Tablet,United Arab Emirates,2092,20,0,12.83,0
148670,5260,96,1,6/11/2023,Mobile,France,2448,37,0,49.33,0
148671,1270,3919,13,16-Jan-21, Desktop,Spain,340,18,0,0.34,0
148672,2145,1580,13,16-05-2023,Mobile,South Africa,7992,150,4,2.22,
148673,392,5500,9,1/6/2023,Desktop,Australia,1009,22,0,11.23,0
148674,4858,2180,3,30-Apr-19,Desktop,United Arab Emirates,2475,29,0,22.37,0
148675,756,2874,15,6-Aug-19,Desktop,Germany,449,10,0,6.83,0
148676,2494,2760,6,31-Dec-20,Mobile,Philippines,2844,16,0,23.76,0
148677,3407,1163,14,14-Apr-23,Mobile,United States,1494,31,2,0.54,366.33
148678,813,413,8,11/21/2020,TABLET,United Arab Emirates,921,6,0,3.82,0
148679,3743,2070,4,10/28/2023,Tablet,United States,275,4,0,3.02,0
148680,1623,979,13,3/1/2019,Desktop,U.K.,1006,62,1,1.06,98.93
148681,2635,3101,10,9/26/2021,mobile,Egypt,25525,90,0,38.33,0
148682,1001,3540,8,5/6/2024,Mobile,  Italy  ,2531,36,0,27.5,0
148683,3340,9,3,2/1/2020,Mobile,France,1580,8,0,9.81,0
148684,3129,3886,15,2/8/2022,Mobile,United States,249,4,0,3.42,0
148685,2027,4573,10,10-Jan-23,Desktop,Nigeria,40449,142,1,55.08,58.85
148686,4125,335,9,9-Jul-24,Mobile,France,3862,75,2,30.21,315.59
148687,1121,3126,14,25-Aug-20,Mobile,Germany,1751,45,1,0.71,238.76
148688,3753,3308,13,31-12-2020,Desktop,United States,44463,1942,15,39.1,1713.55
148689,1127,4738,1,4/14/2023,Mobile,United Arab Emirates,68608,2060,106,2870.83,16741.59
148690,5094,1227,12,15-04-2020,Mobile,United States,4744,98,3,71.67,184.88
148691,331,3658,6,8/15/2020,Mobile,Japan,2449,21,47,25.64,0
148692,1830,585,4,3/10/2019,Mobile,united states,5280,58,0,46.63,0
148693,2594,1205,8,11-Apr-24,Desktop,U.K.,788,16,0,10.36,0
148694,2121,3832,14,3-Jul-20,Mobile,BRAZIL,5860,170,16,3.6,1273.93
148695,780,1522,5,10/25/2020,Mobile,Canada,376,2,0,8.37,0
148696,4977,1080,12,7/2/2024,Desktop,India,1162,38,1,18.73,74.58
148697,271,3692,3,23-Sep-23,Desktop,Japan,9710,161,4,160.31,281.65
148698,771,956,1,12/27/2021,mobile ,Mexico,4056,82,3,130.37,212.54
148699,2922,7440,5,8-Jul-19,Mobile,Mexico,1896,10,0,36.65,0
148700,1616,1599,7,30-Dec-23,Mobile,United States,779,7,0,5.4,0
148701,1839,5122,8,6/13/2024,Tablet,Netherlands,1258,14,0,12.45,0
148702,468,,10,2/15/2020,Desktop,Nigeria,511,1,0,0.48,0
148703,257,3601,14,6-Oct-19,Mobile,  United Kingdom  ,2979,79,4,1.79,393.72
148704,2252,4298,11,9-Sep-23,Tablet,United States,1772,87,5,6.69,475.78
148705,3145,2276,15,10/8/2020,Mobile,Italy,5051,80,1,66.23,137.02
148706,181,1232,13,6/22/2019,tablet,United States,1741,79,2,1.34,246.75
148707,1122,4763,8,9/9/2020,Desktop,  South Africa  ,1474,23,0,20.36,0
148708,2899,,7,2/3/2022,Desktop,Italy,200,2,0,1.74,
148709,1649,924,6,11/17/2024,Desktop,Saudi Arabia,2899,40,0,41.66,0
148710,3676,3122,13,14-Jun-20,Mobile,India,1407,84,2,1.56,112.12
148711,3179,4426,2,15-10-2020,Desktop,United Kingdom,2366,34,1,32.41,97.36
148712,4136,3324,3,8/2/2020,Mobile,Indonesia,1511,18,0,17.7,0
148713,1162,436,14,8/5/2022,Mobile,Germany,2696,104,3,2.34,464.81
148714,3028,2609,11,2/28/2023,Mobile,United States,168,4,0,0.48,0
148715,1557,2570,9,2/1/2021,Desktop,France,1079,30,0,12.36,0
148716,4490,1206,5,2/20/2019,Desktop,France,3295,12,0,38.99,0
148717,5081,22,14,6/12/2021,Desktop,Philippines,700,21,1,0.48,195.7
148718,2158,4932,6,31-May-23,Tablet,Nigeria,10971,55,0,55.99,0
148719,535,4112,3,1/3/2020,,France,10901,111,2,105.64,
148720,4880,546,5,1-Feb-24,Desktop,United States,8437,58,0,199.9,0
148721,4856,616,4,12/20/2024,Mobile,Indonesia,486,7,0,4.11,0
148722,422,2130,2,11/24/2022,Tablet,united states,5765,78,1,68.63,71.03
148723,4473,2867,4,8/31/2020,Desktop,Indonesia,2253,41,0,21.17,0
148724,501,1690,11,5/5/2020,Tablet,U.K.,1791,54,4,6.07,546.26
148725,945,354,3,9/14/2019,Mobile,United States,3396,34,1,24.63,84.5
148726,3511,435,9,12/27/2024,Desktop,Indonesia,1573,24,0,11.06,0
148727,763,1073,8,2/10/2019,Mobile,Australia,717,10,0,7.26,0
148728,5041,517,3,3/5/2020, Tablet ,Egypt,10676,72,1,76.06,81.92
148729,4092,3051,14,7/6/2023,Mobile,Philippines,1803,54,3,1.15,304.63
148730,897,5110,10,2/19/2022,Mobile,USA,15361,70,0,27.29,0
148731,374,4125,3,13-11-2022,Mobile,Nigeria,20670,164,6,155.91,
148732,4586,4709,1,10-Jul-21,Mobile,Philippines,3596,101,4,117.36,266.85
148733,428,891,9,16-Apr-20,desktop,United States,1586,22,0,11.97,0
148734,2121,4522,14,6/10/2020,Mobile,Spain,459,13,0,0.29,0
148735,3449,3401,2,12/25/2021,Desktop,United States,1384,24,0,19.46,0
148736,563,4662,10,28-10-2024,Smartphone,Germany,8833,22,0,9.05,0
148737,894,1097,9,23-Dec-21,DESKTOP,United States,16331,279,10,113.07,806.33
148738,4053,1153,6,4/14/2019,Mobile,Australia,3513,34,0,35.33,0
148739,886,867,1,5/6/2023,Desktop,Mexico,5087,109,3,130.66,142.15
148740,857,3477,8,6/22/2021,Mobile,France,3286,40,0,31.37,0
148741,221,1423,8,2/2/2021,Mobile,Mexico,19146,244,4,150.39,172.62
148742,9977,2367,13,7/30/2023,Mobile,Canada,1854,86,3,1.65,174.88
148743,2896,3437,13,24-10-2022,Mobile,United States,1797,66,1,1.13,91.56
148744,3102,884,8,17-May-22,mobile,Australia,9980,129,2,64.52,113.83
148745,3179,,2,24-10-2020,desktop,South Africa,778,14,0,14.77,0
148746,477,2815,5,8/4/2020,Mobile,United States,742,4,0,13.44,0
148747,3313,2060,2,11/4/2024,Desktop,United States,2503,47,0,39.55,0
148748,3188,1873,2,6/26/2019,Mobile,Philippines,275,2,0,2.12,0
148749,1542,665,15,14-05-2024,Desktop,Indonesia,1457,1688,1,26.52,78.69
148750,2179,3620,14,5/8/2023,Mobile,Mexico,529,11,0,0.25,
148751,4501,2867,12,5/12/2023,Mobile,Egypt,2916,87,6,49.85,
148752,3603,517,13,28-Feb-24,mobile ,India,126,4,0,0.07,0
148753,4599,1235,13,1/2/2021,Mobile,United States,545,19,0,0.34,0
